task_id,layer,difficulty,system,model_id,seed,passed,score,failure_mode,rubric_json,notes,n_turns,wallclock_s,adapter_error,started_at,trajectory
A01_qc_filter,A,medium,deepseek_baseline,deepseek-v4-pro,0,True,1.0,none,"{""mt_obs"": true, ""ribo_obs"": true, ""cells_after_qc"": true, ""genes_filtered"": true, ""mt_values_sane"": true, ""multi_doublet_methods"": true}","multi_doublet_methods: 2 doublet methods; pairwise spearman: [('doublet_score_scrublet', 'doublet_score_doubletdetection', 0.24147590846103562)]",11,302.95509672164917,,2026-04-27T11:32:02.773717Z,trajectories/deepseek_v4_pro_full/A01_qc_filter__deepseek_baseline__deepseek_v4_pro__seed0.json
A01_qc_filter,A,medium,deepseek_baseline,deepseek-v4-pro,1,True,1.0,none,"{""mt_obs"": true, ""ribo_obs"": true, ""cells_after_qc"": true, ""genes_filtered"": true, ""mt_values_sane"": true, ""multi_doublet_methods"": true}","multi_doublet_methods: 2 doublet methods; pairwise spearman: [('doublet_score_scrublet', 'doublet_score_doubletdetection', 0.2897163131533013)]",29,1226.2064535617828,,2026-04-28T03:08:37.384988Z,trajectories/deepseek_v4_pro_full/A01_qc_filter__deepseek_baseline__deepseek_v4_pro__seed1.json
A01_qc_filter,A,medium,deepseek_baseline,deepseek-v4-pro,2,True,1.0,none,"{""mt_obs"": true, ""ribo_obs"": true, ""cells_after_qc"": true, ""genes_filtered"": true, ""mt_values_sane"": true, ""multi_doublet_methods"": true}","multi_doublet_methods: 2 doublet methods; pairwise spearman: [('doublet_score_scrublet', 'doublet_score_sccomposite', 0.3433248601376877)]",25,1546.5125844478607,,2026-04-28T14:00:00.332301Z,trajectories/deepseek_v4_pro_full/A01_qc_filter__deepseek_baseline__deepseek_v4_pro__seed2.json
A01_qc_filter,A,medium,deepseek_omicverse,deepseek-v4-pro,0,True,1.0,none,"{""mt_obs"": true, ""ribo_obs"": true, ""cells_after_qc"": true, ""genes_filtered"": true, ""mt_values_sane"": true, ""multi_doublet_methods"": true}","multi_doublet_methods: 4 doublet methods; pairwise spearman: [('doublet_score_scrublet', 'sccomposite_consistency', -0.02827995484182835), ('doublet_score_scrublet', 'scDblFinder_score', 0.5592880338425802), ('sccomposite_consistency', 'scDblFinder_score', 0.04931661285515229)]",20,526.2277059555054,,2026-04-27T11:26:59.577122Z,trajectories/deepseek_v4_pro_full/A01_qc_filter__deepseek_omicverse__deepseek_v4_pro__seed0.json
A01_qc_filter,A,medium,deepseek_omicverse,deepseek-v4-pro,1,False,0.8333333333333334,wrong_tool_choice,"{""mt_obs"": true, ""ribo_obs"": true, ""cells_after_qc"": false, ""genes_filtered"": true, ""mt_values_sane"": true, ""multi_doublet_methods"": true}","cells_after_qc: shape[0]=5406 < min=5500 | multi_doublet_methods: 3 doublet methods; pairwise spearman: [('doublet_score_scrublet', 'sccomposite_consistency', -0.3375043857595832), ('doublet_score_scrublet', 'doublet_score_sccomposite', -0.3375043857595832), ('sccomposite_consistency', 'doublet_score_sccomposite', 1.0)]",21,573.5624589920044,,2026-04-28T03:18:11.928519Z,trajectories/deepseek_v4_pro_full/A01_qc_filter__deepseek_omicverse__deepseek_v4_pro__seed1.json
A01_qc_filter,A,medium,deepseek_omicverse,deepseek-v4-pro,2,False,0.8333333333333334,wrong_tool_choice,"{""mt_obs"": true, ""ribo_obs"": true, ""cells_after_qc"": false, ""genes_filtered"": true, ""mt_values_sane"": true, ""multi_doublet_methods"": true}","cells_after_qc: shape[0]=5406 < min=5500 | multi_doublet_methods: 3 doublet methods; pairwise spearman: [('doublet_score', 'doublet_score_scrublet', 1.0), ('doublet_score', 'sccomposite_consistency', -0.3375043857595832), ('doublet_score_scrublet', 'sccomposite_consistency', -0.3375043857595832)]",12,488.5539216995239,,2026-04-28T14:08:13.311830Z,trajectories/deepseek_v4_pro_full/A01_qc_filter__deepseek_omicverse__deepseek_v4_pro__seed2.json
A02_normalize_log,A,easy,deepseek_baseline,deepseek-v4-pro,0,True,1.0,none,"{""counts_layer"": true, ""x_is_normalized"": true, ""per_cell_sum"": true, ""counts_int"": true}",,3,32.957868576049805,,2026-04-27T11:33:16.156070Z,trajectories/deepseek_v4_pro_full/A02_normalize_log__deepseek_baseline__deepseek_v4_pro__seed0.json
A02_normalize_log,A,easy,deepseek_baseline,deepseek-v4-pro,1,True,1.0,none,"{""counts_layer"": true, ""x_is_normalized"": true, ""per_cell_sum"": true, ""counts_int"": true}",,4,41.8551709651947,,2026-04-28T03:18:54.068566Z,trajectories/deepseek_v4_pro_full/A02_normalize_log__deepseek_baseline__deepseek_v4_pro__seed1.json
A02_normalize_log,A,easy,deepseek_baseline,deepseek-v4-pro,2,True,1.0,none,"{""counts_layer"": true, ""x_is_normalized"": true, ""per_cell_sum"": true, ""counts_int"": true}",,4,88.66644239425659,,2026-04-28T14:09:42.371860Z,trajectories/deepseek_v4_pro_full/A02_normalize_log__deepseek_baseline__deepseek_v4_pro__seed2.json
A02_normalize_log,A,easy,deepseek_omicverse,deepseek-v4-pro,0,True,1.0,none,"{""counts_layer"": true, ""x_is_normalized"": true, ""per_cell_sum"": true, ""counts_int"": true}",,3,39.7169873714447,,2026-04-27T11:32:42.781319Z,trajectories/deepseek_v4_pro_full/A02_normalize_log__deepseek_omicverse__deepseek_v4_pro__seed0.json
