task_id,layer,difficulty,system,model_id,seed,passed,score,failure_mode,rubric_json,notes,n_turns,wallclock_s,adapter_error,started_at,trajectory
A01_qc_filter,A,medium,gpt_baseline,gpt-5.5,0,True,1.0,none,"{""mt_obs"": true, ""ribo_obs"": true, ""cells_after_qc"": true, ""genes_filtered"": true, ""mt_values_sane"": true, ""multi_doublet_methods"": true}","multi_doublet_methods: 2 doublet methods; pairwise spearman: [('scrublet_doublet_score', 'pann_doublet_score', 0.5007942327908533)]",5,146.5591104030609,,2026-04-26T11:20:19.933430Z,trajectories/gpt_full_canonical/A01_qc_filter__gpt_baseline__gpt_5_5__seed0.json
A01_qc_filter,A,medium,gpt_baseline,gpt-5.5,1,True,1.0,none,"{""mt_obs"": true, ""ribo_obs"": true, ""cells_after_qc"": true, ""genes_filtered"": true, ""mt_values_sane"": true, ""multi_doublet_methods"": true}","multi_doublet_methods: 2 doublet methods; pairwise spearman: [('scrublet_doublet_score', 'synthetic_knn_doublet_score', 0.5892465380640827)]",4,195.72008085250854,,2026-04-28T02:51:54.768678Z,trajectories/gpt_full_canonical/A01_qc_filter__gpt_baseline__gpt_5_5__seed1.json
A01_qc_filter,A,medium,gpt_baseline,gpt-5.5,2,True,1.0,none,"{""mt_obs"": true, ""ribo_obs"": true, ""cells_after_qc"": true, ""genes_filtered"": true, ""mt_values_sane"": true, ""multi_doublet_methods"": true}","multi_doublet_methods: 2 doublet methods; pairwise spearman: [('scrublet_doublet_score', 'simulated_knn_doublet_score', 0.5048174249388702)]",3,499.7494764328003,,2026-04-28T13:42:52.741884Z,trajectories/gpt_full_canonical/A01_qc_filter__gpt_baseline__gpt_5_5__seed2.json
A01_qc_filter,A,medium,gpt_omicverse,gpt-5.5,0,True,1.0,none,"{""mt_obs"": true, ""ribo_obs"": true, ""cells_after_qc"": true, ""genes_filtered"": true, ""mt_values_sane"": true, ""multi_doublet_methods"": true}","multi_doublet_methods: 2 doublet methods; pairwise spearman: [('scrublet_doublet_score', 'scdblfinder_doublet_score', 0.5412916861939112)]",4,360.7172167301178,,2026-04-26T11:17:52.970577Z,trajectories/gpt_full_canonical/A01_qc_filter__gpt_omicverse__gpt_5_5__seed0.json
A01_qc_filter,A,medium,gpt_omicverse,gpt-5.5,1,False,0.8333333333333334,wrong_tool_choice,"{""mt_obs"": true, ""ribo_obs"": true, ""cells_after_qc"": false, ""genes_filtered"": true, ""mt_values_sane"": true, ""multi_doublet_methods"": true}","cells_after_qc: shape[0]=5404 < min=5500 | multi_doublet_methods: 3 doublet methods; pairwise spearman: [('doublet_score', 'scrublet_doublet_score', 1.0), ('doublet_score', 'sccomposite_doublet_score', -0.3361397387063613), ('scrublet_doublet_score', 'sccomposite_doublet_score', -0.3361397387063613)]",5,490.063752412796,,2026-04-28T03:00:05.253153Z,trajectories/gpt_full_canonical/A01_qc_filter__gpt_omicverse__gpt_5_5__seed1.json
A01_qc_filter,A,medium,gpt_omicverse,gpt-5.5,2,True,1.0,none,"{""mt_obs"": true, ""ribo_obs"": true, ""cells_after_qc"": true, ""genes_filtered"": true, ""mt_values_sane"": true, ""multi_doublet_methods"": true}","multi_doublet_methods: 4 doublet methods; pairwise spearman: [('doublet_score', 'scrublet_doublet_score', 0.2365663559235495), ('doublet_score', 'simknn_doublet_score', 0.526752226071868), ('scrublet_doublet_score', 'simknn_doublet_score', 0.6883425586164681)]",7,1346.5659234523773,,2026-04-28T14:05:20.104919Z,trajectories/gpt_full_canonical/A01_qc_filter__gpt_omicverse__gpt_5_5__seed2.json
A02_normalize_log,A,easy,gpt_baseline,gpt-5.5,0,True,1.0,none,"{""counts_layer"": true, ""x_is_normalized"": true, ""per_cell_sum"": true, ""counts_int"": true}",,2,18.025115728378296,,2026-04-26T11:21:16.559491Z,trajectories/gpt_full_canonical/A02_normalize_log__gpt_baseline__gpt_5_5__seed0.json
A02_normalize_log,A,easy,gpt_baseline,gpt-5.5,1,True,1.0,none,"{""counts_layer"": true, ""x_is_normalized"": true, ""per_cell_sum"": true, ""counts_int"": true}",,2,30.187833070755005,,2026-04-28T03:00:35.887097Z,trajectories/gpt_full_canonical/A02_normalize_log__gpt_baseline__gpt_5_5__seed1.json
A02_normalize_log,A,easy,gpt_baseline,gpt-5.5,2,True,1.0,none,"{""counts_layer"": true, ""x_is_normalized"": true, ""per_cell_sum"": true, ""counts_int"": true}",,2,71.70801663398743,,2026-04-28T14:06:33.610453Z,trajectories/gpt_full_canonical/A02_normalize_log__gpt_baseline__gpt_5_5__seed2.json
A02_normalize_log,A,easy,gpt_omicverse,gpt-5.5,0,True,1.0,none,"{""counts_layer"": true, ""x_is_normalized"": true, ""per_cell_sum"": true, ""counts_int"": true}",,2,35.77614712715149,,2026-04-26T11:20:57.979710Z,trajectories/gpt_full_canonical/A02_normalize_log__gpt_omicverse__gpt_5_5__seed0.json
A02_normalize_log,A,easy,gpt_omicverse,gpt-5.5,1,True,1.0,none,"{""counts_layer"": true, ""x_is_normalized"": true, ""per_cell_sum"": true, ""counts_int"": true}",,2,49.408164978027344,,2026-04-28T03:01:26.466110Z,trajectories/gpt_full_canonical/A02_normalize_log__gpt_omicverse__gpt_5_5__seed1.json
A02_normalize_log,A,easy,gpt_omicverse,gpt-5.5,2,True,1.0,none,"{""counts_layer"": true, ""x_is_normalized"": true, ""per_cell_sum"": true, ""counts_int"": true}",,2,46.74439859390259,,2026-04-28T14:07:20.639216Z,trajectories/gpt_full_canonical/A02_normalize_log__gpt_omicverse__gpt_5_5__seed2.json
